time,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,precipitation,snowfall,cloudcover,latitude,longitude
2025-12-10 06:00:00,-1.8,43,12.2,0.0,0.0,0.0,0,45.5,7.0799994
2025-12-10 07:00:00,-1.2,45,8.4,0.0,0.0,0.0,0,45.5,7.0799994
2025-12-10 08:00:00,-1.3,43,8.1,0.0,0.0,0.0,0,45.5,7.0799994
2025-12-10 09:00:00,-1.7,44,11.5,48.0,0.0,0.0,0,45.5,7.0799994
2025-12-10 10:00:00,-1.5,44,12.2,187.5,0.0,0.0,0,45.5,7.0799994
2025-12-10 11:00:00,-0.7,41,11.7,309.2,0.0,0.0,0,45.5,7.0799994
2025-12-10 12:00:00,0.3,38,13.6,386.2,0.0,0.0,0,45.5,7.0799994
2025-12-10 13:00:00,0.6,37,15.1,407.8,0.0,0.0,0,45.5,7.0799994
2025-12-10 14:00:00,1.1,36,15.1,375.8,0.0,0.0,0,45.5,7.0799994
2025-12-10 15:00:00,0.6,37,11.6,290.2,0.0,0.0,0,45.5,7.0799994
2025-12-10 16:00:00,0.8,36,14.0,160.2,0.0,0.0,81,45.5,7.0799994
2025-12-10 17:00:00,-0.4,44,12.3,25.0,0.0,0.0,96,45.5,7.0799994
2025-12-10 18:00:00,-1.4,46,12.1,0.0,0.0,0.0,100,45.5,7.0799994
2025-12-10 19:00:00,-1.6,47,12.8,0.0,0.0,0.0,100,45.5,7.0799994
2025-12-10 20:00:00,-2.0,48,12.3,0.0,0.0,0.0,100,45.5,7.0799994
2025-12-10 21:00:00,-2.2,49,12.6,0.0,0.0,0.0,100,45.5,7.0799994
2025-12-10 22:00:00,-2.3,51,11.9,0.0,0.0,0.0,51,45.5,7.0799994
2025-12-10 23:00:00,-2.4,51,12.5,0.0,0.0,0.0,60,45.5,7.0799994
2025-12-10 00:00:00,-0.6,38,5.4,0.0,0.0,0.0,0,45.5,7.4199996
2025-12-10 01:00:00,-0.8,39,7.6,0.0,0.0,0.0,0,45.5,7.4199996
2025-12-10 02:00:00,-0.9,44,8.0,0.0,0.0,0.0,0,45.5,7.4199996
2025-12-10 03:00:00,-0.5,39,4.6,0.0,0.0,0.0,0,45.5,7.4199996
2025-12-10 04:00:00,-0.7,37,6.1,0.0,0.0,0.0,0,45.5,7.4199996
2025-12-10 05:00:00,-0.7,37,6.2,0.0,0.0,0.0,0,45.5,7.4199996
2025-12-10 06:00:00,-0.5,36,4.9,0.0,0.0,0.0,0,45.5,7.4199996
2025-12-10 07:00:00,-0.8,39,5.9,0.0,0.0,0.0,0,45.5,7.4199996
2025-12-10 08:00:00,-0.9,39,5.8,0.0,0.0,0.0,0,45.5,7.4199996
2025-12-10 09:00:00,-1.6,42,7.0,50.8,0.0,0.0,0,45.5,7.4199996
2025-12-10 10:00:00,-1.2,46,9.0,191.2,0.0,0.0,0,45.5,7.4199996
2025-12-10 11:00:00,-0.9,47,9.4,309.8,0.0,0.0,0,45.5,7.4199996
2025-12-10 12:00:00,-0.2,42,7.2,386.2,0.0,0.0,0,45.5,7.4199996
2025-12-10 13:00:00,0.1,40,7.9,407.5,0.0,0.0,0,45.5,7.4199996
2025-12-10 14:00:00,0.3,40,8.1,371.5,0.0,0.0,0,45.5,7.4199996
2025-12-10 15:00:00,0.6,39,5.0,285.8,0.0,0.0,0,45.5,7.4199996
2025-12-10 16:00:00,0.2,38,5.8,158.5,0.0,0.0,51,45.5,7.4199996
2025-12-10 17:00:00,-0.0,41,5.1,24.5,0.0,0.0,81,45.5,7.4199996
2025-12-10 18:00:00,-0.3,38,5.4,0.0,0.0,0.0,63,45.5,7.4199996
2025-12-10 19:00:00,-0.7,38,6.5,0.0,0.0,0.0,100,45.5,7.4199996
2025-12-10 20:00:00,-0.8,38,5.6,0.0,0.0,0.0,100,45.5,7.4199996
2025-12-10 21:00:00,-1.0,38,5.3,0.0,0.0,0.0,100,45.5,7.4199996
2025-12-10 22:00:00,-1.2,39,5.9,0.0,0.0,0.0,92,45.5,7.4199996
2025-12-10 23:00:00,-1.4,42,6.2,0.0,0.0,0.0,1,45.5,7.4199996
2025-12-10 00:00:00,1.3,56,4.0,0.0,0.0,0.0,0,45.52,7.68
2025-12-10 01:00:00,1.1,56,6.6,0.0,0.0,0.0,0,45.52,7.68
2025-12-10 02:00:00,1.1,56,8.4,0.0,0.0,0.0,0,45.52,7.68
2025-12-10 03:00:00,1.4,52,3.0,0.0,0.0,0.0,0,45.52,7.68
2025-12-10 04:00:00,0.8,51,7.6,0.0,0.0,0.0,0,45.52,7.68
2025-12-10 05:00:00,1.3,48,3.6,0.0,0.0,0.0,0,45.52,7.68
2025-12-10 06:00:00,0.9,48,6.1,0.0,0.0,0.0,0,45.52,7.68
2025-12-10 07:00:00,0.4,55,7.4,0.0,0.0,0.0,0,45.52,7.68
2025-12-10 08:00:00,0.7,51,2.2,0.0,0.0,0.0,0,45.52,7.68
2025-12-10 09:00:00,0.3,53,6.3,46.8,0.0,0.0,0,45.52,7.68
2025-12-10 10:00:00,1.5,50,8.9,177.0,0.0,0.0,0,45.52,7.68
2025-12-10 11:00:00,2.9,48,1.8,290.8,0.0,0.0,0,45.52,7.68
2025-12-10 12:00:00,4.2,47,1.1,361.2,0.0,0.0,0,45.52,7.68
2025-12-10 13:00:00,4.5,51,1.1,380.8,0.0,0.0,0,45.52,7.68
2025-12-10 14:00:00,4.5,54,0.8,344.0,0.0,0.0,0,45.52,7.68
2025-12-10 15:00:00,4.1,57,0.7,260.0,0.0,0.0,0,45.52,7.68
2025-12-10 16:00:00,3.4,60,0.5,139.0,0.0,0.0,0,45.52,7.68
2025-12-10 17:00:00,2.5,61,2.5,21.8,0.0,0.0,100,45.52,7.68
2025-12-10 18:00:00,2.9,57,2.4,0.0,0.0,0.0,32,45.52,7.68
2025-12-10 19:00:00,2.2,53,2.5,0.0,0.0,0.0,100,45.52,7.68
2025-12-10 20:00:00,2.1,51,3.7,0.0,0.0,0.0,30,45.52,7.68
2025-12-10 21:00:00,1.4,51,5.4,0.0,0.0,0.0,100,45.52,7.68
2025-12-10 22:00:00,1.5,50,4.1,0.0,0.0,0.0,100,45.52,7.68
2025-12-10 23:00:00,1.2,49,3.5,0.0,0.0,0.0,25,45.52,7.68
2025-12-10 00:00:00,6.3,71,4.4,0.0,0.0,0.0,0,45.5,7.9999995
2025-12-10 01:00:00,6.6,73,4.1,0.0,0.0,0.0,0,45.5,7.9999995
2025-12-10 02:00:00,6.4,71,4.2,0.0,0.0,0.0,0,45.5,7.9999995
2025-12-10 03:00:00,5.9,71,4.5,0.0,0.0,0.0,0,45.5,7.9999995
2025-12-10 04:00:00,5.2,70,5.1,0.0,0.0,0.0,0,45.5,7.9999995
2025-12-10 05:00:00,4.4,72,5.2,0.0,0.0,0.0,0,45.5,7.9999995
2025-12-10 06:00:00,4.9,73,6.1,0.0,0.0,0.0,0,45.5,7.9999995
2025-12-10 07:00:00,4.7,68,5.9,0.0,0.0,0.0,0,45.5,7.9999995
2025-12-10 08:00:00,5.3,64,5.2,0.0,0.0,0.0,0,45.5,7.9999995
2025-12-10 09:00:00,6.2,64,4.0,40.0,0.0,0.0,0,45.5,7.9999995
2025-12-10 10:00:00,7.7,59,2.6,152.0,0.0,0.0,0,45.5,7.9999995
2025-12-10 11:00:00,9.6,52,2.9,256.5,0.0,0.0,0,45.5,7.9999995
2025-12-10 12:00:00,10.3,54,2.7,319.5,0.0,0.0,0,45.5,7.9999995
2025-12-10 13:00:00,10.8,56,3.8,336.0,0.0,0.0,0,45.5,7.9999995
2025-12-10 14:00:00,10.8,56,4.9,303.5,0.0,0.0,0,45.5,7.9999995
2025-12-10 15:00:00,10.5,60,4.1,225.2,0.0,0.0,0,45.5,7.9999995
2025-12-10 16:00:00,9.4,70,1.9,114.2,0.0,0.0,0,45.5,7.9999995
2025-12-10 17:00:00,8.3,74,2.5,16.5,0.0,0.0,0,45.5,7.9999995
2025-12-10 18:00:00,7.2,74,3.7,0.0,0.0,0.0,100,45.5,7.9999995
2025-12-10 19:00:00,6.9,71,4.0,0.0,0.0,0.0,0,45.5,7.9999995
2025-12-10 20:00:00,7.3,66,3.6,0.0,0.0,0.0,100,45.5,7.9999995
2025-12-10 21:00:00,6.9,64,2.9,0.0,0.0,0.0,64,45.5,7.9999995
2025-12-10 22:00:00,6.5,65,4.1,0.0,0.0,0.0,100,45.5,7.9999995
2025-12-10 23:00:00,6.4,66,4.7,0.0,0.0,0.0,100,45.5,7.9999995
2025-12-10 00:00:00,2.3,94,5.2,0.0,0.0,0.0,0,45.5,8.299999
2025-12-10 01:00:00,1.2,98,4.7,0.0,0.0,0.0,56,45.5,8.299999
2025-12-10 02:00:00,0.7,97,5.5,0.0,0.0,0.0,55,45.5,8.299999
2025-12-10 03:00:00,0.4,97,5.8,0.0,0.0,0.0,52,45.5,8.299999
2025-12-10 04:00:00,-0.2,98,5.2,0.0,0.0,0.0,59,45.5,8.299999
2025-12-10 05:00:00,-0.2,96,5.8,0.0,0.0,0.0,60,45.5,8.299999
2025-12-10 06:00:00,0.4,92,5.5,0.0,0.0,0.0,19,45.5,8.299999
2025-12-10 07:00:00,0.2,94,4.2,0.0,0.0,0.0,0,45.5,8.299999
2025-12-10 08:00:00,-0.3,96,4.7,0.0,0.0,0.0,49,45.5,8.299999
2025-12-10 09:00:00,0.4,93,4.9,40.2,0.0,0.0,0,45.5,8.299999
2025-12-10 10:00:00,3.3,85,4.4,150.2,0.0,0.0,0,45.5,8.299999
2025-12-10 11:00:00,6.4,83,4.9,248.5,0.0,0.0,39,45.5,8.299999
2025-12-10 12:00:00,8.3,62,4.2,295.0,0.0,0.0,0,45.5,8.299999
2025-12-10 13:00:00,10.0,52,3.3,331.5,0.0,0.0,0,45.5,8.299999
2025-12-10 14:00:00,10.6,51,5.4,300.5,0.0,0.0,0,45.5,8.299999
2025-12-10 15:00:00,10.7,52,4.0,221.5,0.0,0.0,0,45.5,8.299999
2025-12-10 16:00:00,10.3,59,1.3,112.0,0.0,0.0,0,45.5,8.299999
2025-12-10 17:00:00,9.1,65,2.3,15.5,0.0,0.0,0,45.5,8.299999
2025-12-10 18:00:00,8.2,68,0.8,0.0,0.0,0.0,0,45.5,8.299999
2025-12-10 19:00:00,6.9,72,2.6,0.0,0.0,0.0,100,45.5,8.299999
2025-12-10 20:00:00,3.7,88,4.9,0.0,0.0,0.0,94,45.5,8.299999
2025-12-10 21:00:00,2.6,93,4.8,0.0,0.0,0.0,100,45.5,8.299999
2025-12-10 22:00:00,2.0,94,5.2,0.0,0.0,0.0,100,45.5,8.299999
2025-12-10 23:00:00,1.5,95,5.4,0.0,0.0,0.0,100,45.5,8.299999
2025-12-10 00:00:00,3.5,91,5.2,0.0,0.0,0.0,0,45.5,8.6
2025-12-10 01:00:00,3.4,90,4.6,0.0,0.0,0.0,9,45.5,8.6
2025-12-10 02:00:00,2.9,91,5.7,0.0,0.0,0.0,38,45.5,8.6
2025-12-10 03:00:00,2.3,91,6.0,0.0,0.0,0.0,0,45.5,8.6
2025-12-10 04:00:00,1.6,90,5.5,0.0,0.0,0.0,0,45.5,8.6
2025-12-10 05:00:00,1.1,92,3.6,0.0,0.0,0.0,0,45.5,8.6
2025-12-10 06:00:00,1.3,91,5.5,0.0,0.0,0.0,34,45.5,8.6
2025-12-10 07:00:00,1.3,88,3.4,0.0,0.0,0.0,12,45.5,8.6
2025-12-10 08:00:00,0.9,91,5.4,0.0,0.0,0.0,17,45.5,8.6
2025-12-10 09:00:00,1.4,93,5.0,38.5,0.0,0.0,53,45.5,8.6
2025-12-10 10:00:00,4.5,90,2.9,98.0,0.0,0.0,90,45.5,8.6
2025-12-10 11:00:00,4.8,85,4.9,154.0,0.0,0.0,73,45.5,8.6
2025-12-10 12:00:00,7.1,78,3.8,249.8,0.0,0.0,39,45.5,8.6
2025-12-10 13:00:00,9.5,67,5.4,241.2,0.0,0.0,23,45.5,8.6
2025-12-10 14:00:00,10.2,61,5.4,287.8,0.0,0.0,10,45.5,8.6
2025-12-10 15:00:00,10.4,62,6.0,213.0,0.0,0.0,31,45.5,8.6
2025-12-10 16:00:00,9.8,70,3.6,107.0,0.0,0.0,0,45.5,8.6
2025-12-10 17:00:00,8.2,77,3.6,14.0,0.0,0.0,0,45.5,8.6
2025-12-10 18:00:00,6.8,84,1.8,0.0,0.0,0.0,0,45.5,8.6
2025-12-10 19:00:00,6.6,83,1.6,0.0,0.0,0.0,0,45.5,8.6
2025-12-10 20:00:00,5.8,84,3.7,0.0,0.0,0.0,16,45.5,8.6
2025-12-10 21:00:00,4.0,89,4.2,0.0,0.0,0.0,100,45.5,8.6
2025-12-10 22:00:00,2.9,92,5.0,0.0,0.0,0.0,100,45.5,8.6
2025-12-10 23:00:00,1.9,95,5.2,0.0,0.0,0.0,100,45.5,8.6
2025-12-10 00:00:00,4.0,87,5.6,0.0,0.0,0.0,19,45.5,8.9
2025-12-10 01:00:00,4.7,90,4.8,0.0,0.0,0.0,56,45.5,8.9
2025-12-10 02:00:00,5.0,91,5.2,0.0,0.0,0.0,69,45.5,8.9
2025-12-10 03:00:00,5.1,88,5.6,0.0,0.0,0.0,20,45.5,8.9
2025-12-10 04:00:00,4.5,88,2.4,0.0,0.0,0.0,10,45.5,8.9
2025-12-10 05:00:00,3.1,93,3.3,0.0,0.0,0.0,11,45.5,8.9
2025-12-10 06:00:00,2.4,94,3.6,0.0,0.0,0.0,36,45.5,8.9
2025-12-10 07:00:00,3.0,92,4.8,0.0,0.0,0.0,0,45.5,8.9
2025-12-10 08:00:00,3.5,87,5.5,0.0,0.0,0.0,17,45.5,8.9
2025-12-10 09:00:00,4.7,83,6.1,35.2,0.0,0.0,75,45.5,8.9
2025-12-10 10:00:00,5.5,85,6.2,78.8,0.0,0.0,100,45.5,8.9
2025-12-10 11:00:00,5.8,82,6.3,132.2,0.0,0.0,68,45.5,8.9
2025-12-10 12:00:00,8.4,72,5.8,247.5,0.0,0.0,45,45.5,8.9
2025-12-10 13:00:00,10.3,65,6.5,296.8,0.0,0.0,46,45.5,8.9
2025-12-10 14:00:00,10.8,63,7.4,282.8,0.0,0.0,71,45.5,8.9
2025-12-10 15:00:00,10.9,62,6.0,202.8,0.0,0.0,17,45.5,8.9
2025-12-10 16:00:00,10.2,68,4.3,101.0,0.0,0.0,54,45.5,8.9
2025-12-10 17:00:00,8.8,75,3.4,11.2,0.0,0.0,51,45.5,8.9
2025-12-10 18:00:00,7.7,80,3.9,0.0,0.0,0.0,78,45.5,8.9
2025-12-10 19:00:00,7.2,80,2.3,0.0,0.0,0.0,70,45.5,8.9
2025-12-10 20:00:00,6.7,80,4.1,0.0,0.0,0.0,73,45.5,8.9
2025-12-10 21:00:00,6.1,84,3.1,0.0,0.0,0.0,75,45.5,8.9
2025-12-10 22:00:00,5.7,85,3.8,0.0,0.0,0.0,100,45.5,8.9
2025-12-10 23:00:00,5.0,85,4.3,0.0,0.0,0.0,100,45.5,8.9
2025-12-10 00:00:00,5.6,84,4.7,0.0,0.0,0.0,9,45.5,9.199999
2025-12-10 01:00:00,5.6,87,4.8,0.0,0.0,0.0,52,45.5,9.199999
2025-12-10 02:00:00,5.8,84,5.9,0.0,0.0,0.0,8,45.5,9.199999
2025-12-10 03:00:00,5.9,80,5.0,0.0,0.0,0.0,0,45.5,9.199999
2025-12-10 04:00:00,5.0,83,6.6,0.0,0.0,0.0,0,45.5,9.199999
2025-12-10 05:00:00,4.8,88,5.1,0.0,0.0,0.0,71,45.5,9.199999
2025-12-10 06:00:00,4.9,86,5.4,0.0,0.0,0.0,49,45.5,9.199999
2025-12-10 07:00:00,4.6,84,5.9,0.0,0.0,0.0,74,45.5,9.199999
2025-12-10 08:00:00,4.9,80,1.5,0.0,0.0,0.0,83,45.5,9.199999
2025-12-10 09:00:00,5.5,79,0.4,28.2,0.0,0.0,76,45.5,9.199999
2025-12-10 10:00:00,7.5,74,4.8,94.5,0.0,0.0,97,45.5,9.199999
2025-12-10 11:00:00,8.0,72,5.9,100.5,0.0,0.0,81,45.5,9.199999
2025-12-10 12:00:00,9.4,66,6.3,220.0,0.0,0.0,75,45.5,9.199999
2025-12-10 13:00:00,10.9,63,5.7,215.0,0.0,0.0,80,45.5,9.199999
2025-12-10 14:00:00,11.3,64,7.9,238.0,0.0,0.0,83,45.5,9.199999
2025-12-10 15:00:00,11.8,62,5.7,169.5,0.0,0.0,76,45.5,9.199999
2025-12-10 16:00:00,11.4,64,6.4,81.8,0.0,0.0,67,45.5,9.199999
2025-12-10 17:00:00,10.1,70,4.7,10.2,0.0,0.0,54,45.5,9.199999
2025-12-10 18:00:00,9.2,75,5.9,0.0,0.0,0.0,78,45.5,9.199999
2025-12-10 19:00:00,9.0,75,4.7,0.0,0.0,0.0,62,45.5,9.199999
2025-12-10 20:00:00,8.9,75,3.8,0.0,0.0,0.0,51,45.5,9.199999
2025-12-10 21:00:00,8.5,77,4.4,0.0,0.0,0.0,89,45.5,9.199999
2025-12-10 22:00:00,8.6,75,4.3,0.0,0.0,0.0,82,45.5,9.199999
2025-12-10 23:00:00,8.2,76,3.8,0.0,0.0,0.0,95,45.5,9.199999
2025-12-10 00:00:00,4.4,93,4.7,0.0,0.0,0.0,39,45.5,9.5
2025-12-10 01:00:00,3.8,92,4.5,0.0,0.0,0.0,62,45.5,9.5
2025-12-10 02:00:00,3.7,90,6.3,0.0,0.0,0.0,24,45.5,9.5
2025-12-10 03:00:00,3.9,84,4.7,0.0,0.0,0.0,3,45.5,9.5
2025-12-10 04:00:00,0.6,99,8.1,0.0,0.0,0.0,61,45.5,9.5
2025-12-10 05:00:00,1.8,95,6.2,0.0,0.0,0.0,59,45.5,9.5
2025-12-10 06:00:00,2.4,94,5.8,0.0,0.0,0.0,58,45.5,9.5
2025-12-10 07:00:00,2.0,93,4.9,0.0,0.0,0.0,80,45.5,9.5
2025-12-10 08:00:00,1.4,96,1.6,0.0,0.0,0.0,88,45.5,9.5
2025-12-10 09:00:00,3.1,92,4.3,24.0,0.0,0.0,79,45.5,9.5
2025-12-10 10:00:00,5.2,90,6.0,80.0,0.0,0.0,88,45.5,9.5
2025-12-10 11:00:00,7.2,84,4.4,161.0,0.0,0.0,79,45.5,9.5
2025-12-10 12:00:00,9.1,76,8.0,200.0,0.0,0.0,56,45.5,9.5
2025-12-10 13:00:00,10.4,71,7.4,221.8,0.0,0.0,83,45.5,9.5
2025-12-10 14:00:00,11.1,67,8.7,205.0,0.0,0.0,62,45.5,9.5
2025-12-10 15:00:00,11.2,68,5.9,177.2,0.0,0.0,55,45.5,9.5
2025-12-10 16:00:00,10.3,75,6.5,89.8,0.0,0.0,82,45.5,9.5
2025-12-10 17:00:00,8.9,82,5.4,8.2,0.0,0.0,80,45.5,9.5
2025-12-10 18:00:00,8.1,87,7.3,0.0,0.0,0.0,92,45.5,9.5
2025-12-10 19:00:00,8.4,83,6.5,0.0,0.0,0.0,76,45.5,9.5
2025-12-10 20:00:00,7.6,87,6.4,0.0,0.0,0.0,71,45.5,9.5
2025-12-10 21:00:00,6.8,90,5.6,0.0,0.0,0.0,90,45.5,9.5
2025-12-10 22:00:00,7.2,87,6.4,0.0,0.0,0.0,94,45.5,9.5
2025-12-10 23:00:00,6.8,89,5.5,0.0,0.0,0.0,97,45.5,9.5
2025-12-10 00:00:00,2.2,96,4.3,0.0,0.0,0.0,28,45.5,9.799999
2025-12-10 01:00:00,2.1,95,5.8,0.0,0.0,0.0,0,45.5,9.799999
2025-12-10 02:00:00,1.7,94,6.5,0.0,0.0,0.0,5,45.5,9.799999
2025-12-10 03:00:00,1.5,92,7.0,0.0,0.0,0.0,0,45.5,9.799999
2025-12-10 04:00:00,-0.3,97,4.3,0.0,0.0,0.0,54,45.5,9.799999
2025-12-10 05:00:00,-0.1,94,6.0,0.0,0.0,0.0,46,45.5,9.799999
2025-12-10 06:00:00,0.2,95,4.4,0.0,0.0,0.0,26,45.5,9.799999
2025-12-10 07:00:00,-0.1,95,6.4,0.0,0.0,0.0,44,45.5,9.799999
2025-12-10 08:00:00,-0.2,97,5.2,0.2,0.0,0.0,91,45.5,9.799999
2025-12-10 09:00:00,1.9,93,5.9,29.5,0.0,0.0,78,45.5,9.799999
2025-12-10 10:00:00,5.2,89,4.5,110.5,0.0,0.0,64,45.5,9.799999
2025-12-10 11:00:00,6.8,83,6.1,154.5,0.0,0.0,91,45.5,9.799999
2025-12-10 12:00:00,9.2,74,8.5,196.0,0.0,0.0,85,45.5,9.799999
2025-12-10 13:00:00,10.3,71,9.4,234.5,0.0,0.0,84,45.5,9.799999
2025-12-10 14:00:00,11.1,68,5.6,185.0,0.0,0.0,89,45.5,9.799999
2025-12-10 15:00:00,11.5,68,6.8,157.0,0.0,0.0,76,45.5,9.799999
2025-12-10 16:00:00,10.4,74,4.3,83.8,0.0,0.0,50,45.5,9.799999
2025-12-10 17:00:00,8.2,85,4.9,9.0,0.0,0.0,91,45.5,9.799999
2025-12-10 18:00:00,7.2,90,4.0,0.0,0.0,0.0,87,45.5,9.799999
2025-12-10 19:00:00,7.2,91,5.2,0.0,0.0,0.0,97,45.5,9.799999
2025-12-10 20:00:00,7.2,90,4.8,0.0,0.0,0.0,92,45.5,9.799999
2025-12-10 21:00:00,7.0,92,4.6,0.0,0.0,0.0,79,45.5,9.799999
2025-12-10 22:00:00,6.7,93,6.1,0.0,0.0,0.0,94,45.5,9.799999
2025-12-10 23:00:00,6.7,94,4.3,0.0,0.0,0.0,68,45.5,9.799999
2025-12-10 00:00:00,11.9,77,8.5,0.0,0.0,0.0,100,45.8,4.9999995
2025-12-10 01:00:00,12.2,73,9.0,0.0,0.0,0.0,65,45.8,4.9999995
2025-12-10 02:00:00,11.8,76,9.6,0.0,0.0,0.0,61,45.8,4.9999995
2025-12-10 03:00:00,11.6,78,7.2,0.0,0.0,0.0,21,45.8,4.9999995
2025-12-10 04:00:00,11.2,80,3.8,0.0,0.0,0.0,51,45.8,4.9999995
2025-12-10 05:00:00,10.2,86,5.8,0.0,0.0,0.0,74,45.8,4.9999995
2025-12-10 06:00:00,9.6,86,6.3,0.0,0.0,0.0,73,45.8,4.9999995
2025-12-10 07:00:00,10.3,85,5.5,0.0,0.0,0.0,93,45.8,4.9999995
2025-12-10 08:00:00,9.8,85,5.1,0.0,0.0,0.0,99,45.8,4.9999995
2025-12-10 09:00:00,9.9,85,5.9,16.2,0.0,0.0,81,45.8,4.9999995
2025-12-10 10:00:00,11.0,78,3.6,101.8,0.0,0.0,95,45.8,4.9999995
2025-12-10 11:00:00,12.3,73,5.4,198.2,0.0,0.0,100,45.8,4.9999995
2025-12-10 12:00:00,14.3,70,4.6,251.5,0.0,0.0,85,45.8,4.9999995
2025-12-10 13:00:00,15.0,63,11.0,296.2,0.0,0.0,88,45.8,4.9999995
2025-12-10 14:00:00,15.4,61,12.8,156.5,0.0,0.0,100,45.8,4.9999995
2025-12-10 15:00:00,15.2,62,9.0,72.5,0.0,0.0,100,45.8,4.9999995
2025-12-10 16:00:00,14.7,66,4.3,36.2,0.0,0.0,100,45.8,4.9999995
2025-12-10 17:00:00,13.9,71,4.5,7.0,0.0,0.0,100,45.8,4.9999995
2025-12-10 18:00:00,12.8,78,4.5,0.0,0.0,0.0,100,45.8,4.9999995
2025-12-10 19:00:00,12.1,81,3.6,0.0,0.0,0.0,98,45.8,4.9999995
2025-12-10 20:00:00,11.6,84,2.9,0.0,0.0,0.0,99,45.8,4.9999995
2025-12-10 21:00:00,11.4,85,1.8,0.0,0.0,0.0,100,45.8,4.9999995
2025-12-10 22:00:00,11.2,86,1.1,0.0,0.0,0.0,100,45.8,4.9999995
2025-12-10 23:00:00,10.6,90,1.1,0.0,0.0,0.0,100,45.8,4.9999995
2025-12-10 00:00:00,10.2,79,14.2,0.0,0.0,0.0,40,45.8,5.2999997
2025-12-10 01:00:00,10.0,78,13.3,0.0,0.0,0.0,31,45.8,5.2999997
2025-12-10 02:00:00,9.8,78,14.6,0.0,0.0,0.0,74,45.8,5.2999997
2025-12-10 03:00:00,10.0,77,14.7,0.0,0.0,0.0,98,45.8,5.2999997
2025-12-10 04:00:00,10.2,75,12.4,0.0,0.0,0.0,50,45.8,5.2999997
2025-12-10 05:00:00,9.6,75,11.4,0.0,0.0,0.0,69,45.8,5.2999997
2025-12-10 06:00:00,9.5,73,11.9,0.0,0.0,0.0,79,45.8,5.2999997
2025-12-10 07:00:00,10.5,70,12.3,0.0,0.0,0.0,93,45.8,5.2999997
2025-12-10 08:00:00,10.5,66,11.8,0.0,0.0,0.0,95,45.8,5.2999997
2025-12-10 09:00:00,10.6,65,11.5,16.5,0.0,0.0,91,45.8,5.2999997
2025-12-10 10:00:00,11.6,58,10.5,85.2,0.0,0.0,90,45.8,5.2999997
2025-12-10 11:00:00,12.4,60,9.3,122.2,0.0,0.0,94,45.8,5.2999997
2025-12-10 12:00:00,13.7,59,9.4,215.2,0.0,0.0,100,45.8,5.2999997
2025-12-10 13:00:00,14.0,57,6.2,279.2,0.0,0.0,100,45.8,5.2999997
2025-12-10 14:00:00,14.1,59,6.8,152.0,0.0,0.0,100,45.8,5.2999997
2025-12-10 15:00:00,13.9,62,8.9,119.2,0.0,0.0,100,45.8,5.2999997
2025-12-10 16:00:00,13.8,62,9.0,41.2,0.0,0.0,99,45.8,5.2999997
2025-12-10 17:00:00,13.2,67,9.2,12.5,0.0,0.0,100,45.8,5.2999997
2025-12-10 18:00:00,12.9,67,10.1,0.0,0.0,0.0,100,45.8,5.2999997
2025-12-10 19:00:00,12.6,70,10.4,0.0,0.0,0.0,100,45.8,5.2999997
2025-12-10 20:00:00,12.1,75,8.9,0.0,0.0,0.0,100,45.8,5.2999997
2025-12-10 21:00:00,11.6,75,9.2,0.0,0.0,0.0,100,45.8,5.2999997
2025-12-10 22:00:00,11.1,78,8.2,0.0,0.0,0.0,100,45.8,5.2999997
2025-12-10 23:00:00,10.8,81,7.7,0.0,0.0,0.0,99,45.8,5.2999997
2025-12-10 00:00:00,8.5,79,6.9,0.0,0.0,0.0,26,45.8,5.6
2025-12-10 01:00:00,8.9,76,12.4,0.0,0.0,0.0,14,45.8,5.6
2025-12-10 02:00:00,8.7,76,12.0,0.0,0.0,0.0,32,45.8,5.6
2025-12-10 03:00:00,8.7,78,12.4,0.0,0.0,0.0,53,45.8,5.6
2025-12-10 04:00:00,9.1,75,8.4,0.0,0.0,0.0,77,45.8,5.6
2025-12-10 05:00:00,9.0,75,7.1,0.0,0.0,0.0,44,45.8,5.6
2025-12-10 06:00:00,8.6,76,5.9,0.0,0.0,0.0,57,45.8,5.6
2025-12-10 07:00:00,8.7,74,5.8,0.0,0.0,0.0,64,45.8,5.6
2025-12-10 08:00:00,8.2,76,5.1,0.0,0.0,0.0,93,45.8,5.6
2025-12-10 09:00:00,8.3,76,4.3,16.2,0.0,0.0,89,45.8,5.6
2025-12-10 10:00:00,9.2,74,0.8,99.8,0.0,0.0,52,45.8,5.6
2025-12-10 11:00:00,10.6,76,3.8,199.2,0.0,0.0,67,45.8,5.6
2025-12-10 12:00:00,11.5,70,4.5,264.0,0.0,0.0,54,45.8,5.6
2025-12-10 13:00:00,11.6,67,5.4,292.5,0.0,0.0,99,45.8,5.6
2025-12-10 14:00:00,11.2,69,4.9,244.2,0.0,0.0,100,45.8,5.6
2025-12-10 15:00:00,10.6,76,3.4,163.0,0.0,0.0,99,45.8,5.6
2025-12-10 16:00:00,9.9,82,2.9,102.8,0.0,0.0,98,45.8,5.6
2025-12-10 17:00:00,9.3,82,1.4,17.0,0.0,0.0,100,45.8,5.6
2025-12-10 18:00:00,9.2,82,1.9,0.0,0.0,0.0,100,45.8,5.6
2025-12-10 19:00:00,9.1,83,1.5,0.0,0.0,0.0,100,45.8,5.6
